"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"@l0eypcy_ @weareoneEXO HAPPY CHANYEOL DAY 

#CHANYEOL
#OurMeissaChanyeolDay 
#HappyChanyeolDay
#찬열아생일축하해 #HappyVirus  
#항상찬열이편 @weareoneEXO",FALSE,0,"sehunfangirlll",2021-11-27 13:45:11,FALSE,"1464591116762636294","1464591134420729857","1224948281236545536","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sehunfangirlll",0,FALSE,FALSE,NA,NA
"@l0eypcy_ @weareoneEXO HAPPY CHANYEOL DAY

#OurMeissaChanyeolDay 
#HappyChanyeolDay
#찬열아생일축하해
#항상찬열이편 
@weareoneEXO 126",FALSE,0,"meobukanmio",2021-11-27 13:45:11,FALSE,"1464564092190937093","1464591134299017216","1223980677030273025","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","meobukanmio",0,FALSE,FALSE,NA,NA
"RT @pcysarchive: always be happy chanyeol 
#HappyChanyeolDay‌ https://t.co/S91jlMmvq8",FALSE,0,NA,2021-11-27 13:45:11,FALSE,NA,"1464591132877283329",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","acciochankai",1108,TRUE,FALSE,NA,NA
"RT @WORLDMUSICAWARD: Happy Birthday to the very handsome and hugely talented #Chanyeol of the legendary band #EXO, World Music Awards Multi…",FALSE,0,NA,2021-11-27 13:45:10,FALSE,NA,"1464591130121555968",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Li_Elyxion",6012,TRUE,FALSE,NA,NA
"RT @ParkChanyeolINA: 211127 #CHANYEOL Last Curtain Call 'A Song of Meissa'

Cr Lumbre_61
#찬열 #메이사의노래 
#HappyChanyeolDay 
 https://t.co/6cni…",FALSE,0,NA,2021-11-27 13:45:10,FALSE,NA,"1464591130033410051",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kariwenyuro",50,TRUE,FALSE,NA,NA
"@27xCHANYEOL HAPPY CHANYEOL DAY 💖

#OurMeissaChanyeolDay 
#HappyChanyeolDay
#찬열아생일축하해
#항상찬열이편",FALSE,0,"27xCHANYEOL",2021-11-27 13:45:10,FALSE,"1464590494470586377","1464591129362399239","1101886838279614464","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","xexobestboys",0,FALSE,FALSE,NA,NA
"@27xCHANYEOL HAPPY CHANYEOL DAY
#OurMeissaChanyeolDay 
#HappyChanyeolDay
#찬열아생일축하해
#항상찬열이편 we are one",FALSE,0,"27xCHANYEOL",2021-11-27 13:45:10,FALSE,"1464590494470586377","1464591129177997321","1101886838279614464","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","chanyolimnida",0,FALSE,FALSE,NA,NA
"@27xCHANYEOL HAPPY CHANYEOL DAY🎉 #OurMeissaChanyeolDay 
#HappyChanyeolDay 
#찬열아생일축하해 
#항상찬열이편 
@weareoneEXO",FALSE,0,"27xCHANYEOL",2021-11-27 13:45:10,FALSE,"1464585731871948800","1464591127109988359","1101886838279614464","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","king_chanyeol21",1,FALSE,FALSE,NA,NA
"RT @WORLDMUSICAWARD: Happy Birthday to the very handsome and hugely talented #Chanyeol of the legendary band #EXO, World Music Awards Multi…",FALSE,0,NA,2021-11-27 13:45:10,FALSE,NA,"1464591127021907976",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tyaexolot12",6012,TRUE,FALSE,NA,NA
"@ParkChanyeolINA HAPPY CHANYEOL DAY
#OurMeissaChanyeolDay
#HappyChanyeolDay
#찬열아생일축하해 #항상찬열이편 
@weareoneEXO
(/∇＼*)｡o○♡(ﾉ∀`♥)",FALSE,0,"ParkChanyeolINA",2021-11-27 13:45:10,FALSE,"1464588325042282499","1464591126774497285","986133314","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","agstteu2",0,FALSE,FALSE,NA,NA
"RT @CassThailand: Happy Birthday Chanyeol! Always be happy and please know that EXOL will be here for you always ❤ #CHANYEOL #EXO_SC #EXO #…",FALSE,0,NA,2021-11-27 13:45:09,FALSE,NA,"1464591124496990210",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","1stpenjai",174,TRUE,FALSE,NA,NA
"@l0eypcy_ @weareoneEXO HAPPY CHANYEOL DAY

#OurMeissaChanyeolDay 
#HappyChanyeolDay
#찬열아생일축하해
#항상찬열이편
@weareoneEXO 169",FALSE,0,"sluvsee",2021-11-27 13:45:09,FALSE,"1464569470978977792","1464591123859468290","1414595219035549699","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sluvsee",0,FALSE,FALSE,NA,NA
"@exolog9 HAPPY CHANYEOL DAY
#OurMeissaChanyeolDay 
#HappyChanyeolDay
#찬열아생일축하해
#항상찬열이편",FALSE,0,"exolog9",2021-11-27 13:45:09,FALSE,"1464589487409975302","1464591123352018951","1368837070244962310","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","elfexo1l",0,FALSE,FALSE,NA,NA
"RT @ParkChanyeolINA: 211127 #CHANYEOL Last Curtain Call 'A Song of Meissa'

Cr Glorious1127
#찬열 #메이사의노래 
#HappyChanyeolDay https://t.co/xDp…",FALSE,0,NA,2021-11-27 13:45:09,FALSE,NA,"1464591123020533771",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kariwenyuro",45,TRUE,FALSE,NA,NA
"RT @WORLDMUSICAWARD: Happy Birthday to the very handsome and hugely talented #Chanyeol of the legendary band #EXO, World Music Awards Multi…",FALSE,0,NA,2021-11-27 13:45:08,FALSE,NA,"1464591119765975041",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Exostan11375673",6012,TRUE,FALSE,NA,NA
"RT @27xCHANYEOL: 5k more🔥🔥🔥🔥 Let's go💃💃

Reply with
#OurMeissaChanyeolDay #HappyChanyeolDay #찬열아생일축하해 #항상찬열이편 #CHANYEOL #찬열 #박찬열 #엑소찬열 http…",FALSE,0,NA,2021-11-27 13:45:08,FALSE,NA,"1464591118851395591",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","ChinCy14",35,TRUE,FALSE,NA,NA
"@27xCHANYEOL HAPPY CHANYEOL DAY 

#OurMeissaChanyeolDay 
#HappyChanyeolDay
#찬열아생일축하해
#항상찬열이편 3",FALSE,0,"27xCHANYEOL",2021-11-27 13:45:08,FALSE,"1464590494470586377","1464591118511734785","1101886838279614464","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Bilssomnim61",0,FALSE,FALSE,NA,NA
"RT @no_loey_no_life: Director Lee Jin Ah IG post ❤

""A Song of Meissa's last show.
Park Chanyeol Laman completed his mission.
Because of yo…",FALSE,0,NA,2021-11-27 13:45:08,FALSE,NA,"1464591118423760906",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bbhgatinho",1019,TRUE,FALSE,NA,NA
"@l0eypcy_ @weareoneEXO HAPPY CHANYEOL DAY 

#CHANYEOL
#OurMeissaChanyeolDay 
#HappyChanyeolDay
#찬열아생일축하해 #HappyVirus  
#항상찬열이편 @weareoneEXO",FALSE,0,"sehunfangirlll",2021-11-27 13:45:07,FALSE,"1464591099326988299","1464591116762636294","1224948281236545536","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sehunfangirlll",0,FALSE,FALSE,NA,NA
"@ParkChanyeolINA HAPPY CHANYEOL DAY

#OurMeissaChanyeolDay
#HappyChanyeolDay
#찬열아생일축하해 #항상찬열이편 
@weareoneEXO",FALSE,0,"ParkChanyeolINA",2021-11-27 13:45:07,FALSE,"1464588325042282499","1464591116234223617","986133314","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gleexyyl",0,FALSE,FALSE,NA,NA
"@27xCHANYEOL happy chanyeol day! 🤍

#OurMeissaChanyeolDay
#HappyChanyeolDay 
#찬열아생일축하해 
#항상찬열이편",FALSE,0,"27xCHANYEOL",2021-11-27 13:45:07,FALSE,"1464590494470586377","1464591115592499203","1101886838279614464","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","iconloey",1,FALSE,FALSE,NA,NA
"RT @ParkChanyeolINA: 211127 #CHANYEOL Last Curtain Call 'A Song of Meissa'

Cr jbcoo2014
#찬열 #메이사의노래 
#HappyChanyeolDay 
 https://t.co/1vMc…",FALSE,0,NA,2021-11-27 13:45:07,FALSE,NA,"1464591114833305601",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kariwenyuro",52,TRUE,FALSE,NA,NA
"@ParkChanyeolINA HAPPY CHANYEOL DAY  #OurMeissaChanyeolDay 
#HappyChanyeolDay 
#찬열아생일축하해 
#항상찬열이편 
@weareoneEXO
6",FALSE,0,"ParkChanyeolINA",2021-11-27 13:45:07,FALSE,"1464588325042282499","1464591114044723203","986133314","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pupbyun_",0,FALSE,FALSE,NA,NA
"RT @oshcuddles: The cast sang a Happy Birthday song to Chanyeol and made him wear a big red ribbon ❤️

#HappyChanyeolDay https://t.co/tkVZf…",FALSE,0,NA,2021-11-27 13:45:06,FALSE,NA,"1464591113600307207",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","6104Nge",2563,TRUE,FALSE,NA,NA
"@l0eypcy_ @weareoneEXO HAPPY CHANYEOL DAY

#OurMeissaChanyeolDay 
#HappyChanyeolDay
#찬열아생일축하해
#항상찬열이편 
@weareoneEXO 125",FALSE,0,"meobukanmio",2021-11-27 13:45:06,FALSE,"1464564092190937093","1464591113453408260","1223980677030273025","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","meobukanmio",0,FALSE,FALSE,NA,NA
"RT @chichalee22: 💛😃🐯happy CHANYEOL day🍒🏀💛
     🎂🎂🎂🎂🎂🎂🎂🎂🎂🎂🎂

#HappyChanyeolDay #찬열아생일축하해
#OurMeissaChanyeolDay
#EXO #ตะหู้ของคูมม๊า
@weareon…",FALSE,0,NA,2021-11-27 13:45:06,FALSE,NA,"1464591112971034625",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HlianHlian1",831,TRUE,FALSE,NA,NA
"@l0eypcy_ @weareoneEXO 216. HAPPY CHANYEOL DAY

#OurMeissaChanyeolDay
#HappyChanyeolDay
#찬열아생일축하해 #항상찬열이편 
@weareoneEXO",FALSE,0,"supremacyloey",2021-11-27 13:45:06,FALSE,"1464582947848163337","1464591111188475906","1176863426234028032","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","supremacyloey",0,FALSE,FALSE,NA,NA
"RT @zepeto_official: Happy birthday to our beloved Chanyeol from EXO🥳 
Forever #WeAreOne💖

Amazing fan work by ZEPETO ID 👉 chanyeol28

#ZEP…",FALSE,0,NA,2021-11-27 13:45:06,FALSE,NA,"1464591111054319623",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cha9yeol",6028,TRUE,FALSE,NA,NA
"@yeolaman Stay happy and healthy
Take care of yourself
Thanks for coming to my life and make my days beautiful 
Be… https://t.co/z8NwDiXQHq",FALSE,0,"yeolaman",2021-11-27 13:45:06,TRUE,"1464511032341061633","1464591109842108418","1221963233298247681","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BunnyMyeon_01",0,FALSE,FALSE,NA,NA
"RT @ChanyeolGlobal: 211127[IG] balloonfactoryseoul update with our #CHANYEOL birthday project 

#️⃣Chanyeol Birthday
#️⃣🤭🤭🤭🤭🤭
 
🔗https://t.…",FALSE,0,NA,2021-11-27 13:45:05,FALSE,NA,"1464591108818628608",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","chnljhn",412,TRUE,FALSE,NA,NA
"RT @27xCHANYEOL: 5k more🔥🔥🔥🔥 Let's go💃💃

Reply with
#OurMeissaChanyeolDay #HappyChanyeolDay #찬열아생일축하해 #항상찬열이편 #CHANYEOL #찬열 #박찬열 #엑소찬열 http…",FALSE,0,NA,2021-11-27 13:45:05,FALSE,NA,"1464591108265021440",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","OT9EXOforLife",35,TRUE,FALSE,NA,NA
"RT @eksolyrics: @MrParkHyunee HAPPY CHANYEOL DAY
#OurMeissaChanyeolDay
#HappyChanyeolDay
#찬열아생일축하해 
#항상찬열이편 
@weareoneEXO",FALSE,0,NA,2021-11-27 13:45:05,FALSE,NA,"1464591106499399685",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MrParkHyunee",1,TRUE,FALSE,NA,NA
"RT @xunhuas: The way Chanyeol always makes sure to show his gratitude and appreciation for all his birthday projects and fan support projec…",FALSE,0,NA,2021-11-27 13:45:05,FALSE,NA,"1464591106419531780",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","w_poonpat",680,TRUE,FALSE,NA,NA
"RT @zepeto_official: Happy birthday to our beloved Chanyeol from EXO🥳 
Forever #WeAreOne💖

Amazing fan work by ZEPETO ID 👉 chanyeol28

#ZEP…",FALSE,0,NA,2021-11-27 13:45:04,FALSE,NA,"1464591104846667783",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kaisbyy",6028,TRUE,FALSE,NA,NA
"RT @ParkChanyeolINA: 211127 #CHANYEOL Last Curtain Call 'A Song of Meissa'

Cr JUPITER_EXO
#찬열 #메이사의노래 
#HAPPYCHANYEOLDAY https://t.co/efHS…",FALSE,0,NA,2021-11-27 13:45:04,FALSE,NA,"1464591103986847744",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kariwenyuro",71,TRUE,FALSE,NA,NA
"RT @loey4layf: happy loey day! 🍒 here's a celebration from earlier~

#OurMeissaChanyeolDay 
#HappyChanyeolDay 
#happyvirus
#찬열아생일축하해 
#항상찬열…",FALSE,0,NA,2021-11-27 13:45:03,FALSE,NA,"1464591099813531651",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gray_ferrer",2,TRUE,FALSE,NA,NA
"@l0eypcy_ @weareoneEXO HAPPY CHANYEOL DAY 

#CHANYEOL
#OurMeissaChanyeolDay 
#HappyChanyeolDay
#찬열아생일축하해 #HappyVirus  
#항상찬열이편 @weareoneEXO",FALSE,0,"sehunfangirlll",2021-11-27 13:45:03,FALSE,"1464591082205761537","1464591099326988299","1224948281236545536","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sehunfangirlll",0,FALSE,FALSE,NA,NA
"@27xCHANYEOL HAPPY CHANYEOL DAY
#OurMeissaChanyeolDay 
#HappyChanyeolDay
#찬열아생일축하해
#항상찬열이편 exo",FALSE,0,"27xCHANYEOL",2021-11-27 13:45:03,FALSE,"1464590494470586377","1464591098576265222","1101886838279614464","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","chanyolimnida",0,FALSE,FALSE,NA,NA
"@27xCHANYEOL HAPPY CHANYEOL DAY🥳 #OurMeissaChanyeolDay 
#HappyChanyeolDay 
#찬열아생일축하해 
#항상찬열이편 
@weareoneEXO",FALSE,0,"27xCHANYEOL",2021-11-27 13:45:03,FALSE,"1464585731871948800","1464591098370662400","1101886838279614464","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","king_chanyeol21",1,FALSE,FALSE,NA,NA
"RT @kkaebsong_ph: ✨ HAPPY CHANYEOL DAY ✨
#kkaebsongGIVEAWAY 🇵🇭

1 winner of Php100
1 winner of Php50
2 Winners of random PCY set ofc merchs…",FALSE,0,NA,2021-11-27 13:45:03,FALSE,NA,"1464591098307694594",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","c4smic",274,TRUE,FALSE,NA,NA
"@27xCHANYEOL HAPPY CHANYEOL DAY 

#OurMeissaChanyeolDay 
#HappyChanyeolDay
#찬열아생일축하해
#항상찬열이편 2",FALSE,0,"27xCHANYEOL",2021-11-27 13:45:03,FALSE,"1464590494470586377","1464591097817042944","1101886838279614464","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Bilssomnim61",0,FALSE,FALSE,NA,NA
"@l0eypcy_ @weareoneEXO HAPPY CHANYEOL DAY

#OurMeissaChanyeolDay
#HappyChanyeolDay
#찬열아생일축하해 #항상찬열이편 
@weareoneEXO",FALSE,0,"4loeyksoo",2021-11-27 13:45:02,FALSE,"1464591056905723914","1464591096525197315","1395742114416271362","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","4loeyksoo",0,FALSE,FALSE,NA,NA
"@27xCHANYEOL HAPPY CHANYEOL DAY 

#OurMeissaChanyeolDay 
#HappyChanyeolDay
#찬열아생일축하해
#항상찬열이편",FALSE,0,"27xCHANYEOL",2021-11-27 13:45:02,FALSE,"1464590494470586377","1464591095753371659","1101886838279614464","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bloeycean",0,FALSE,FALSE,NA,NA
"RT @oshcuddles: The cast sang a Happy Birthday song to Chanyeol and made him wear a big red ribbon ❤️

#HappyChanyeolDay https://t.co/tkVZf…",FALSE,0,NA,2021-11-27 13:45:02,FALSE,NA,"1464591094080053251",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ohdyah_",2563,TRUE,FALSE,NA,NA
"RT @everydeiwithexo: Chanyeol visits and take pictures at the cafe decorated by fans 🥺❤❤

#OurMeissaChanyeolDay 
#HappyChanyeolDay
#찬열아생일축하…",FALSE,0,NA,2021-11-27 13:45:02,FALSE,NA,"1464591093962530819",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ScarlethMeLo17",1,TRUE,FALSE,NA,NA
"@27xCHANYEOL HAPPY CHANYEOL DAY
#OurMeissaChanyeolDay
#HappyChanyeolDay
#찬열아생일축하해
#항상찬열이편
#CHANYEOL",FALSE,0,"27xCHANYEOL",2021-11-27 13:45:02,FALSE,"1464590494470586377","1464591093589102594","1101886838279614464","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nabiloeyy",0,FALSE,FALSE,NA,NA
"RT @ParkChanyeolINA: 211127 #CHANYEOL Last Curtain Call 'A Song of Meissa'

Cr jbcoo2014
#찬열 #메이사의노래 
#HappyChanyeolDay 
 https://t.co/1vMc…",FALSE,0,NA,2021-11-27 13:45:02,FALSE,NA,"1464591093035532291",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bundanyaloey",52,TRUE,FALSE,NA,NA
"RT @loeyx3: Op go to talk with Kim Juan’s mother today, she told her that Juan is really cute and he is good at acting so the mother told h…",FALSE,0,NA,2021-11-27 13:45:01,FALSE,NA,"1464591089373892615",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","everlasting_pcy",5,TRUE,FALSE,NA,NA
"RT @CassThailand: Happy Birthday Chanyeol! Always be happy and please know that EXOL will be here for you always ❤ #CHANYEOL #EXO_SC #EXO #…",FALSE,0,NA,2021-11-27 13:45:01,FALSE,NA,"1464591088803450883",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","exomyexo_myexo",174,TRUE,FALSE,NA,NA
"RT @hrjbbh: To celebrate #HappyChanyeolDay‌, here's a mini-giveaway to everyone who loves Chanyeol ☺️

-100 PHP GCash
-3 Winners

-LIKE + R…",FALSE,0,NA,2021-11-27 13:45:00,FALSE,NA,"1464591087805284357",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_exohyunie",178,TRUE,FALSE,NA,NA
"RT @no_loey_no_life: Director Lee Jin Ah IG post ❤

""A Song of Meissa's last show.
Park Chanyeol Laman completed his mission.
Because of yo…",FALSE,0,NA,2021-11-27 13:45:00,FALSE,NA,"1464591087050309634",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","6104Nge",1019,TRUE,FALSE,NA,NA
"HAPPY CHANYEOL DAY
#OurMeissaChanyeolDay 
#HappyChanyeolDay
#찬열아생일축하해
#항상찬열이편",FALSE,0,"X1X1NG",2021-11-27 13:45:00,FALSE,"1464591067517526022","1464591084793774086","859108988683726851","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","X1X1NG",0,FALSE,FALSE,NA,NA
"@ParkChanyeolINA HAPPY CHANYEOL DAY  #OurMeissaChanyeolDay 
#HappyChanyeolDay 
#찬열아생일축하해 
#항상찬열이편 
@weareoneEXO
5",FALSE,0,"ParkChanyeolINA",2021-11-27 13:44:59,FALSE,"1464588325042282499","1464591084084891648","986133314","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pupbyun_",0,FALSE,FALSE,NA,NA
"@ParkChanyeolINA HAPPY CHANYEOL DAY
#OurMeissaChanyeolDay
#HappyChanyeolDay
#찬열아생일축하해 #항상찬열이편 
@weareoneEXO
(╯°□°)ຈ҉̛༽̨҉҉ﾉ̨",FALSE,0,"ParkChanyeolINA",2021-11-27 13:44:59,FALSE,"1464588325042282499","1464591082247766017","986133314","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","agstteu2",0,FALSE,FALSE,NA,NA
"@l0eypcy_ @weareoneEXO HAPPY CHANYEOL DAY 

#CHANYEOL
#OurMeissaChanyeolDay 
#HappyChanyeolDay
#찬열아생일축하해 #HappyVirus  
#항상찬열이편 @weareoneEXO",FALSE,0,"sehunfangirlll",2021-11-27 13:44:59,FALSE,"1464591065474686980","1464591082205761537","1224948281236545536","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sehunfangirlll",0,FALSE,FALSE,NA,NA
"@l0eypcy_ @weareoneEXO 215. HAPPY CHANYEOL DAY

#OurMeissaChanyeolDay
#HappyChanyeolDay
#찬열아생일축하해 #항상찬열이편 
@weareoneEXO",FALSE,0,"supremacyloey",2021-11-27 13:44:59,FALSE,"1464582947848163337","1464591082172272643","1176863426234028032","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","supremacyloey",0,FALSE,FALSE,NA,NA
"@l0eypcy_ @weareoneEXO HAPPY CHANYEOL DAY

#OurMeissaChanyeolDay 
#HappyChanyeolDay
#찬열아생일축하해
#항상찬열이편 
@weareoneEXO 124",FALSE,0,"meobukanmio",2021-11-27 13:44:59,FALSE,"1464564092190937093","1464591080469368832","1223980677030273025","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","meobukanmio",0,FALSE,FALSE,NA,NA
